sector,latitude,longitude,productivity_change,shade_tolerance,optimal_temp,water_requirement,growing_days
crop_farming,42.264550520576364,76.36328611669478,147.19159688825803,0.6944026298648057,16.027003589115836,518.2989384315889,160
crop_farming,56.04359935051885,110.25295278036089,102.54572913826634,0.6839347922617269,21.45754982691147,487.2040393736879,110
crop_farming,59.754146913444906,61.63171625181329,140.2250159672516,0.676333930337272,24.52285360872529,646.8566841950161,139
crop_farming,41.21398566097883,131.53519842446732,98.25205578673359,0.4128475146459809,16.10272200862229,307.8272398361169,159
crop_farming,40.86793851057245,37.715566495909954,134.98867687972955,0.30060466427684107,19.074644249000805,344.7965505650421,71
crop_farming,46.788554766037876,68.0537186990972,145.75625047217986,0.3976329585200541,19.540705982930476,797.4173664979451,169
crop_farming,45.85128987508899,51.15078404339462,121.2482606198557,0.32187569452339204,17.225814054251334,500.1490156515407,64
crop_farming,53.24640522559299,120.07136988404693,148.27173141063483,0.4806197744335714,22.597028759784767,518.4315188093349,90
crop_farming,42.0237552849555,61.173461038136686,116.67944029259603,0.3170278974699968,22.469748987632485,387.91338769106807,130
crop_farming,59.967539660007596,67.5874374142768,81.33285338045812,0.3690347525487758,23.148355151031332,316.9829180629528,161
crop_farming,58.97523355512911,75.66571543082283,112.663268213902,0.616347807612512,19.803169513515208,620.394026036616,61
crop_farming,48.653174457853524,31.186014142184455,145.99904975107236,0.6718783262234647,15.596845687397705,582.9978278995594,85
crop_farming,56.04931968120574,30.276801066251636,112.55953174136286,0.6043762377856783,24.40842487527762,601.003081335962,148
crop_farming,36.41204656140776,120.13945595193465,128.15817904013758,0.5133016115720642,20.225751315988724,481.9563171567664,91
crop_farming,37.58535315648812,61.91523615683086,132.50997571149733,0.5402391025292625,16.510348412200212,743.8496729121155,173
crop_farming,54.376197408699134,60.151917709457784,133.16488484674045,0.521710253568099,15.86242569147828,334.8053273758537,161
crop_farming,48.697728785287545,89.33137167300228,147.6791590389019,0.3799494993313547,19.722776679303614,670.140509983922,158
crop_farming,44.27617421726814,61.475800166435015,131.45402224344718,0.34047600253190674,24.5306756066817,643.1702956331277,166
crop_farming,45.720379745848675,56.8506477548945,107.5878068526579,0.40109842300148973,23.729650940664257,366.4929263221312,171
crop_farming,47.02040716348349,51.61625625460375,87.1633447287717,0.3332083365369711,15.897782116600421,544.1056143909187,107
crop_farming,42.59225350238374,88.41210073466898,118.1650873584173,0.4394402486708594,23.577807468992233,343.6196765775341,79
crop_farming,40.40975733800163,55.02219608030192,81.50566136928867,0.40573387339359335,23.261763322044168,432.4657329065883,88
crop_farming,50.1283247002714,97.205129742223,108.77036768507978,0.6134326957427614,20.880045145280633,785.9206210059837,174
crop_farming,48.29623247120366,81.78264307334445,102.57375767650271,0.6980712345724969,22.107554579304168,601.6099332656953,133
crop_farming,35.2286284879976,53.907534852225254,117.2805938505712,0.5570335781871204,23.145967371458507,634.3070899332021,67
crop_farming,36.36750625173772,63.07010528158152,99.41451671338213,0.6811401144176181,21.945349924955018,584.0498750555872,146
crop_farming,55.65040490098216,125.37772031951738,129.24433147370675,0.49439972737114596,22.899117113315445,611.9342318307483,90
crop_farming,38.187355569249625,87.81977382919717,119.56816993626907,0.45013494176532537,15.904336773403172,469.14182606306997,82
crop_farming,44.58260989858094,78.81826981074019,130.98379439773123,0.6665577071066837,17.396043772588722,729.7831336798538,176
crop_farming,59.69997324656892,126.03389029596518,84.38498893609045,0.6183050972732729,16.190383777953993,599.4461756821407,122
crop_farming,41.257488720994324,47.40864037611161,80.9589008737106,0.40324259912701343,18.701966951830467,531.5572950311667,153
crop_farming,35.037211503369555,31.969657010268996,143.4475713743485,0.4039422715231462,21.666099586901385,538.1201755023397,174
crop_farming,36.64186444749956,54.91811511242427,84.14490092848226,0.667821289237677,20.11915126920889,496.51164310839096,168
crop_farming,52.99054455342311,110.71846990021305,90.10867106566735,0.49179243505303394,18.21746584889635,682.0751058332437,153
crop_farming,42.01527276325845,42.23246207883418,91.83443317226056,0.44430163577772797,24.234988924285616,348.31613471494063,125
crop_farming,57.63580359089127,113.28524673506678,142.67025693922034,0.3292728076090531,17.964475684046956,705.1039183449367,116
crop_farming,59.40925494311127,77.04699670674505,130.99956936743803,0.4943391640568131,22.67440376543203,314.2936102386008,161
crop_farming,40.273186330105716,58.24796290932405,145.85101991759788,0.5336755863392405,16.87066147560955,416.2604831426503,81
crop_farming,57.64347581751556,73.94394065951913,99.44508145237941,0.34507167587789617,24.40789113098806,323.1861002485144,144
crop_farming,35.911286364123555,126.0986832267779,140.39921989260404,0.33507391956107974,18.096108804431182,542.3547175778522,95
crop_farming,57.85593889075138,54.89379451390166,135.99449338005383,0.6331907386450817,20.30761408106966,448.3610509750332,74
crop_farming,37.12617825919338,139.13953157651372,138.57444875367437,0.565818544686253,20.643030349059963,528.109966513099,73
crop_farming,44.863608771122514,82.8779469376439,106.17111487157084,0.45709629869128493,17.689513356733976,461.6246019462238,94
crop_farming,52.83108497037695,132.00963371351284,115.08233631842783,0.30935592543882634,16.191836739138324,487.7231302923439,132
crop_farming,48.3704860726782,57.78396258536881,106.72751680480066,0.5369037228102485,17.988293431459816,769.3169690104936,66
crop_farming,40.25026756483951,96.25074373952786,114.91172760092469,0.530589085095457,15.950372122392146,395.1693649754108,70
crop_farming,45.14713980527947,41.35331703075978,120.45847327849627,0.34019901917245526,24.674559948958194,356.30884169889373,61
crop_farming,35.16622234891664,122.23922489310272,146.04144725903376,0.6277127479245214,21.695303343046128,522.4284381496642,127
crop_farming,51.28045630246809,43.46932104893265,101.84559025106729,0.32375083089839013,20.799496663664996,428.15360807063433,154
crop_farming,48.69120454372232,51.84707077376547,112.49113515511486,0.43208952803715484,16.389457419037665,435.62514811929424,60
crop_farming,51.34464904709919,74.05636554025456,88.77611298416258,0.3548244741702771,23.739652921223374,661.6406989735066,122
crop_farming,42.58684323595717,75.8892478042776,106.69914099999681,0.549840409308967,15.739591455923561,772.3387106725214,83
crop_farming,43.93965714775452,114.87726265643144,91.8240036218276,0.47698519351664637,18.645058244925515,611.9891093930295,141
crop_farming,44.9980736809352,119.43299363049731,131.903825535456,0.3334924022825304,18.9919558165545,392.91864330110934,113
crop_farming,42.1876420469428,63.52517549458939,147.82742562656878,0.4174133580253014,23.641521760261032,385.44282568778885,92
crop_farming,36.91234180187528,104.04852551072302,99.35888905364236,0.3486709503893464,22.952057927803168,448.23022703991995,133
crop_farming,54.20573978610277,63.79405972132557,93.40250261661816,0.30732774579640454,21.675141751218643,554.2998911161485,171
crop_farming,59.803297078448495,131.75261694876792,144.21197332195396,0.6970865246444036,24.4938679300835,571.2857359675307,67
crop_farming,44.315066892718136,70.48606913445937,99.99389537314077,0.37100488916884244,24.187717232428323,679.3919631115181,99
crop_farming,55.790990184853364,37.29785243389791,143.34394575441812,0.651703827166257,18.344656566631908,437.3511005735288,65
crop_farming,46.7398398044168,44.26623182227118,147.66703558543392,0.46508364399253493,21.573063963294373,412.23884219945876,148
crop_farming,55.47988227475114,75.2141021275514,92.49037846092293,0.4770264551282659,16.271794620420792,621.7682322944677,179
crop_farming,36.24284384734469,51.295624248090384,80.64271611974047,0.6271974077602592,23.88365249893336,593.9757770024127,168
crop_farming,57.881589927354014,48.20976325512556,89.85297422379794,0.5033805062264438,22.37092874615887,747.2887399872654,120
crop_farming,51.130690672542386,127.43227956671578,123.21915316530296,0.42592589851441087,20.983539402290088,507.7453579859025,149
crop_farming,43.57555131460413,115.7331274317019,84.01655992099307,0.39348190259145355,22.294149299399216,647.1084407833721,84
crop_farming,35.03082305940403,73.60388543847024,102.46801554262112,0.4389547465270415,15.186426392783726,471.3446881957003,79
crop_farming,53.7393587326427,96.53732737327887,134.55583678444054,0.6916699024614265,19.52781149730523,431.1812389024328,150
crop_farming,51.976813479913396,49.95512412375711,145.10239008043308,0.504646638987646,22.23251387589804,391.52457290339805,132
crop_farming,36.340130551868555,47.16885888136092,141.52739882733957,0.6703397177450563,24.3103229447545,721.8580526247348,85
crop_farming,49.362977600336066,127.65007352707669,118.43445561379978,0.31317934927530017,15.445682846666832,579.2707372807508,135
crop_farming,50.443347184630426,62.05474578528034,93.63059635942349,0.33340253551690174,16.04873567827446,460.01895862046007,127
crop_farming,39.889806339997875,87.62336353699246,105.17925539237335,0.5422250260986593,15.693014850468256,694.6159429640134,130
crop_farming,49.26728357198485,105.87429261308777,87.84094935805344,0.35955592367141453,20.81988248548532,651.5308143286533,121
crop_farming,44.37605065587504,97.98184879507973,106.17760834582656,0.4266517667674093,20.439763990731727,371.83209213558763,93
crop_farming,56.20133445282001,30.99116976921164,137.61912925352777,0.6513759544003663,15.38806569166468,578.6637436127173,142
crop_farming,44.04856786262758,131.97856979523047,103.60818002491371,0.6892369224366303,15.807261771869625,443.24392290473475,97
crop_farming,48.82797324969641,72.85114981048888,115.27106619537406,0.3367395253643647,15.41432114964726,435.11934460283885,69
crop_farming,43.91992912596464,131.0977016025885,122.20041665848093,0.6161650793038446,22.970815170253978,444.82444236336596,154
crop_farming,47.7185617915028,131.4176829939349,97.0999108791447,0.30956890202869314,15.301153172578504,306.1075768357002,147
crop_farming,41.95243188018187,130.18046089774012,148.70081786575386,0.4781306169245588,15.114772526945671,395.1866852767931,152
crop_farming,47.2476661241942,41.757849958480236,117.18795202625464,0.36137737456520536,21.786037975151743,611.2310583373329,95
crop_farming,46.31156692204233,81.66052003341505,94.23669247370847,0.5649877305895666,22.154051889899698,694.1993438560501,65
crop_farming,54.63317569030678,114.43351311891402,131.8320386245259,0.45911363803865324,19.755710966244187,670.0656275440844,157
crop_farming,58.86861584542161,91.62641749365537,148.47273621741783,0.47217214763749715,16.057837596140512,534.9421530424582,118
crop_farming,58.55876163665007,31.78765513521342,94.7672053322128,0.616562995345587,20.007099756470286,370.1931987817788,65
crop_farming,49.58134586512886,118.99365682990768,115.63024066012022,0.6385512868203678,18.25732667870138,508.3955062168072,165
crop_farming,45.752993781928524,42.78020434570178,109.07535658659137,0.6867709558427947,22.170258840426452,649.4668374147976,112
crop_farming,36.51027523022644,43.445478008355195,106.14976850419703,0.6694695223163486,17.849329178629972,786.084581641629,64
crop_farming,46.121105964116,33.231822148293936,104.96853214080885,0.35288851719637726,24.685448926728174,458.7152206546944,136
crop_farming,36.68632130375214,42.07051601115619,140.07541528340312,0.5037521613219104,15.26506312438929,338.86252276402234,93
crop_farming,40.07118105282084,131.5829531745162,105.2333488667877,0.5366805172204533,22.64751796703216,407.3884203812119,173
crop_farming,35.72517606650266,131.61341155260573,112.76566179490385,0.4384084340474228,21.667680412164543,562.0671687742837,136
crop_farming,38.50083607466516,66.77307090343406,100.09374269688207,0.4071526887817437,18.742444067724495,686.4434266374311,82
crop_farming,57.56085618472646,46.04776519863778,94.54974883904256,0.671580985180753,18.146112219384783,560.6853425950634,176
crop_farming,41.03889628788441,82.37781948056687,118.55063888947427,0.3520549668779484,16.546840471488846,418.64983052374384,172
crop_farming,38.34085980547222,35.753969003348885,103.69482648148632,0.3654019545223142,16.43114124776549,509.1916052205156,97
crop_farming,43.486606818957014,85.15937660942643,139.05320245097775,0.6091037704544839,16.01934860507584,464.6372732713017,128
crop_farming,42.812354973381176,99.66345518167351,93.9771551568272,0.4575973738145132,24.003851733882478,710.0648857408858,85
crop_farming,38.928822173611,82.65908966485807,88.82092831384229,0.5200325559445975,20.685553128348054,403.2161685661336,177
crop_farming,46.95322033678446,52.99344747122274,135.725406626269,0.6629672824327201,23.15785244575179,437.79946414723224,162
crop_farming,53.22350895141574,39.18901334039386,110.82325357282281,0.38158919349813963,18.302905722922663,488.51497969552076,110
crop_farming,53.41635205746181,42.814402282491784,107.8184031481942,0.3246174876302493,21.655267712392185,332.98940388043115,66
crop_farming,54.4885850343377,61.42716501202138,106.65420739298868,0.41297649210179954,23.31769017244975,340.7321564050789,108
crop_farming,54.34394260063929,93.85783198640308,142.6194478882247,0.33245897030662097,15.448276942178854,428.2160263218913,76
crop_farming,47.67016448398873,41.57271390878988,119.53238861054555,0.31253593028634874,15.667156992337198,678.5710719448089,108
crop_farming,58.58733479149442,138.964296359306,116.25674567427646,0.5532375380619392,22.134258896226584,367.6956384978872,110
crop_farming,59.36154733152659,112.63376490326918,119.87794891047913,0.5083497159553358,24.900165115008143,365.37835341548197,133
crop_farming,48.79475030303756,88.0489648615013,102.3833682115551,0.4384469334758856,21.648530172184575,577.6470822237943,166
crop_farming,55.72785712609299,44.834266044496765,100.73678846138806,0.5649001402352963,22.07437851741265,457.1511475239126,80
crop_farming,35.704386092274646,87.71330860795426,83.16287129171172,0.3114345745913392,17.80666788344756,604.9872145972408,88
crop_farming,52.92565819167216,70.49222531984765,92.48580751142711,0.6400245845964144,19.86965117560243,642.7046119964893,122
crop_farming,49.01687918888716,38.79032013159892,111.28536422263996,0.5683404074900975,18.86207255372961,759.3872736176401,167
crop_farming,36.32441373314541,76.84403893889441,138.35290526333213,0.5892041913712386,22.834185509179875,532.9706210111225,101
crop_farming,45.70049615423051,136.15306232285116,90.99265017704641,0.5090383868621738,15.147422078234511,555.71220073194,141
crop_farming,38.732649572625036,117.82218159173614,140.79103260520006,0.6936989435217034,18.26805590624409,702.1899570603704,72
crop_farming,41.373326218907735,139.55466875629654,82.43134509103554,0.46581135247455896,15.050306731001479,761.9623778371628,102
crop_farming,37.90449284121529,113.59949086917383,99.38934270891667,0.565273754144909,19.84285606324501,334.2221247269491,112
crop_farming,50.02426540335208,89.24198101295296,115.13146946813495,0.6667977507764903,23.83372343591897,759.8612863431838,122
crop_farming,53.473587183202696,62.411897559041144,83.3929633561003,0.5098195808003272,22.56603616173494,549.2070252393993,88
crop_farming,41.48966260370226,97.1112739357185,90.25700804633615,0.4062295303498265,22.251375670465883,382.86376277468264,103
crop_farming,50.900983151242144,30.66627053691192,99.01809684684574,0.5868118788590455,18.72579598868516,722.3124280497434,167
crop_farming,47.569153070404674,98.45633518146614,139.75698766578137,0.6551536450635986,17.927108641583338,725.2125258889916,173
crop_farming,47.1255823928598,110.85878208293063,110.44769788785484,0.6481678745727698,15.112107196298162,622.839975937945,73
crop_farming,42.57389363927808,45.243721748618476,127.94464114021505,0.4485339252476148,21.961680641646836,468.56839862558934,173
crop_farming,39.583366583816264,82.30199586794437,148.47036384449916,0.45019350144858045,23.435673414379547,464.3408367810131,101
crop_farming,42.86494713478372,94.16953750439242,111.93309045873363,0.3292209438583253,16.22524058238887,485.28581914334484,167
crop_farming,58.256492619694036,31.055131933198826,141.36980524310317,0.3202744799904849,21.828774672347897,486.90923558871714,136
crop_farming,49.44433672222618,57.166904339511134,132.22768149107262,0.5613957311812666,23.239376942869967,566.0777306475394,157
crop_farming,52.85088584532858,118.29278819869711,106.35775392994132,0.6590570843958068,21.116606963186175,445.5339443752389,99
crop_farming,41.921590255329946,112.36002775668123,102.80221894137073,0.4380508154103512,16.99217502176518,672.3256669059413,173
crop_farming,37.08810242310788,94.5866835272766,147.92601710834046,0.6177446086094562,21.714615926954377,441.4836215934196,126
crop_farming,47.278225732128675,112.96828841787799,127.7658924734865,0.6832593305939014,17.79407059900327,519.8955651373329,140
crop_farming,38.335882633004005,125.16534341960532,91.27433089981791,0.4897072861429366,20.55431995420877,318.4569623831081,111
crop_farming,51.45995978554221,118.46987947568206,140.52231176031228,0.6205113304285144,16.08686785110123,417.06138769372734,146
crop_farming,35.46861587209536,39.45216471243597,108.34629745983526,0.5438347007915535,18.49169956565629,676.453706652579,161
crop_farming,42.625468465809156,37.45560006081836,121.14301381165623,0.3944949044069474,22.209556187374737,396.57755511336853,71
crop_farming,56.81644431392102,64.45567495691539,149.542036933057,0.31428459417347016,21.897277792652996,694.8636587979546,85
